,Date,Open,High,Low,Close,Vol.,Change %,tr1,tr2,tr3,tr,atr,close_std,atr_std
279,2021-02-03,176.6,176.7,176.35,176.47,761.77K,-0.16%,0.3499999999999943,0.05000000000001137,0.4000000000000057,0.4000000000000057,0.04030612244897976,0.4135294347516213,0.001377831323806726
280,2021-02-04,176.35,176.57,176.1,176.32,848.30K,-0.08%,0.46999999999999886,0.09999999999999432,0.37000000000000455,0.46999999999999886,0.04045918367346957,0.4781029361778265,0.0015543682368663325
281,2021-02-05,176.28,176.48,175.63,176.17,977.99K,-0.09%,0.8499999999999943,0.1599999999999966,0.6899999999999977,0.8499999999999943,0.041887755102041006,0.5513719153261861,0.0015805245016535063
282,2021-02-08,175.96,176.23,175.61,176.12,643.91K,-0.03%,0.6199999999999761,0.060000000000002274,0.5599999999999739,0.6199999999999761,0.04326530612244907,0.6074500838711919,0.00158384662990581
283,2021-02-09,176.1,176.36,175.92,176.21,765.00K,0.05%,0.44000000000002615,0.2400000000000091,0.20000000000001705,0.44000000000002615,0.044234693877551245,0.6335821759061134,0.0015462126415909914
284,2021-02-10,176.07,176.38,175.94,176.1,688.20K,-0.06%,0.4399999999999977,0.1699999999999875,0.27000000000001023,0.4399999999999977,0.04229591836734719,0.6731980424772325,0.001511240196633262
285,2021-02-11,176.27,176.64,176.24,176.43,656.53K,0.19%,0.39999999999997726,0.539999999999992,0.14000000000001478,0.539999999999992,0.04178571428571442,0.6802217640970065,0.0015378510518093012
286,2021-02-12,176.39,176.53,175.77,175.97,758.70K,-0.26%,0.7599999999999909,0.09999999999999432,0.6599999999999966,0.7599999999999909,0.04178571428571442,0.6560542224974952,0.0014947966344234587
287,2021-02-15,175.65,175.7,175.15,175.23,670.34K,-0.42%,0.549999999999983,0.27000000000001023,0.8199999999999932,0.8199999999999932,0.04336734693877551,0.7234578141059294,0.0015052517021119825
288,2021-02-16,175.24,175.45,174.49,174.8,1.05M,-0.25%,0.9599999999999795,0.21999999999999886,0.7399999999999807,0.9599999999999795,0.04454081632653041,0.7712687563393827,0.0015679456834640614
289,2021-02-17,174.45,175.14,174.38,175.04,1.15M,0.14%,0.7599999999999909,0.339999999999975,0.4200000000000159,0.7599999999999909,0.04586734693877526,0.7267086723752321,0.0017347928154075201
290,2021-02-18,175.12,175.26,174.38,174.68,1.02M,-0.21%,0.8799999999999955,0.21999999999999886,0.6599999999999966,0.8799999999999955,0.04586734693877512,0.7512630390523055,0.0018190077060853695
291,2021-02-19,174.64,174.7,173.98,174.18,944.86K,-0.29%,0.7199999999999989,0.01999999999998181,0.700000000000017,0.7199999999999989,0.04724489795918334,0.798471410513013,0.00212485698553005
292,2021-02-22,173.95,175.02,173.58,174.72,1.27M,0.31%,1.4399999999999977,0.8400000000000034,0.5999999999999943,1.4399999999999977,0.05153061224489764,0.7867208337967047,0.0030214699231811168
293,2021-02-23,174.57,174.65,173.82,174.35,1.18M,-0.21%,0.8300000000000125,0.06999999999999318,0.9000000000000057,0.9000000000000057,0.05408163265306091,0.8106394165943592,0.0038848125635729995
294,2021-02-24,174.49,174.57,173.65,174.04,1.15M,-0.18%,0.9199999999999875,0.21999999999999886,0.6999999999999886,0.9199999999999875,0.05637755102040779,0.8507540288371678,0.004731106989132331
295,2021-02-25,174.21,174.25,172.08,173.06,1.70M,-0.56%,2.1699999999999875,0.21000000000000796,1.9599999999999795,2.1699999999999875,0.06311224489795877,0.9964522231233066,0.006411065784186134
296,2021-02-26,172.11,173.91,172.11,173.4,1.50M,0.20%,1.799999999999983,0.8499999999999943,0.9499999999999886,1.799999999999983,0.06913265306122411,1.039468640674397,0.00848187190042888
297,2021-03-01,174.02,174.75,173.77,174.56,1.15M,0.67%,0.9799999999999898,1.3499999999999943,0.37000000000000455,1.3499999999999943,0.0737755102040811,0.9671346599879048,0.01053194745829715
298,2021-03-02,174.75,174.93,174.14,174.67,1.42M,0.06%,0.7900000000000205,0.37000000000000455,0.4200000000000159,0.7900000000000205,0.07556122448979549,0.8862034717868734,0.011955964613678085
299,2021-03-03,174.93,174.97,173.75,173.95,1.44M,-0.41%,1.2199999999999989,0.30000000000001137,0.9199999999999875,1.2199999999999989,0.07903061224489757,0.7391549228683969,0.013147164080890086
300,2021-03-04,173.79,174.51,173.71,174.27,938.86K,0.18%,0.799999999999983,0.5600000000000023,0.23999999999998067,0.799999999999983,0.07923469387755058,0.6014803167429575,0.01371616641640197
301,2021-03-05,173.69,174.28,173.63,174.0,209.17K,-0.15%,0.6500000000000057,0.009999999999990905,0.6400000000000148,0.6500000000000057,0.07836734693877515,0.551357963936571,0.013798895473764262
302,2021-03-08,173.95,174.0,173.71,174.01,15.50K,0.01%,0.28999999999999204,0.0,0.28999999999999204,0.28999999999999204,0.07494897959183644,0.5325766724975982,0.013274332434591708
303,2021-03-09,170.93,171.7,170.83,171.23,740.72K,-1.60%,0.8699999999999761,2.3100000000000023,3.1799999999999784,3.1799999999999784,0.08729591836734658,0.9130037372194355,0.013567683094236836
304,2021-03-10,171.38,171.53,171.07,171.32,588.85K,0.05%,0.46000000000000796,0.30000000000001137,0.1599999999999966,0.46000000000000796,0.0851530612244895,1.120703272136191,0.012947994813989783
305,2021-03-11,171.43,172.2,171.3,171.64,986.92K,0.19%,0.8999999999999773,0.8799999999999955,0.01999999999998181,0.8999999999999773,0.08607142857142816,1.236170975763348,0.011899764807325944
306,2021-03-12,171.62,171.65,171.05,171.12,733.60K,-0.30%,0.5999999999999943,0.010000000000019327,0.589999999999975,0.5999999999999943,0.08178571428571386,1.336728826667961,0.01047971049261881
307,2021-03-15,171.32,171.87,171.2,171.78,653.50K,0.39%,0.6700000000000159,0.75,0.07999999999998408,0.75,0.08102040816326485,1.351698361891329,0.008761424444552478
308,2021-03-16,171.77,172.0,171.64,171.78,689.01K,0.00%,0.36000000000001364,0.21999999999999886,0.14000000000001478,0.36000000000001364,0.07816326530612212,1.3624954884495155,0.006576639112197015
309,2021-03-17,171.68,171.8,170.98,171.08,817.35K,-0.41%,0.8200000000000216,0.020000000000010232,0.8000000000000114,0.8200000000000216,0.07127551020408149,1.4463119068408217,0.00540889842545094
310,2021-03-18,171.44,171.47,170.52,170.72,960.18K,-0.21%,0.9499999999999886,0.38999999999998636,0.5600000000000023,0.9499999999999886,0.06693877551020395,1.5316580472246029,0.0057276022330694
311,2021-03-19,170.96,171.43,170.93,171.22,664.88K,0.29%,0.5,0.710000000000008,0.21000000000000796,0.710000000000008,0.06367346938775505,1.45799746001433,0.006884439119394157
312,2021-03-22,171.3,171.8,171.23,171.49,584.36K,0.16%,0.5700000000000216,0.5800000000000125,0.009999999999990905,0.5800000000000125,0.06260204081632643,1.3073681724989803,0.00798485822380252
313,2021-03-23,171.54,172.17,171.42,171.92,775.98K,0.25%,0.75,0.6799999999999784,0.0700000000000216,0.75,0.06020408163265297,1.1960254692433614,0.009093348639408427
314,2021-03-24,172.19,172.44,171.93,172.17,700.32K,0.15%,0.5099999999999909,0.5200000000000102,0.010000000000019327,0.5200000000000102,0.058775510204081685,1.001199280863688,0.010038554984189737
315,2021-03-25,172.3,172.66,172.15,172.58,641.25K,0.24%,0.5099999999999909,0.4900000000000091,0.01999999999998181,0.5099999999999909,0.05806122448979589,0.8186466988783658,0.010800145755719508
316,2021-03-26,172.56,172.58,171.91,172.12,628.46K,-0.27%,0.6700000000000159,0.0,0.6700000000000159,0.6700000000000159,0.0600000000000001,0.5089749448721538,0.011275300904557117
317,2021-03-29,172.08,172.34,171.45,171.62,623.82K,-0.29%,0.8900000000000148,0.21999999999999886,0.6700000000000159,0.8900000000000148,0.048316326530612526,0.49870381441051076,0.01187200156046444
318,2021-03-30,171.53,171.56,170.71,171.0,932.15K,-0.36%,0.8499999999999943,0.060000000000002274,0.9099999999999966,0.9099999999999966,0.05061224489795941,0.5199682999656298,0.011782354071197893
319,2021-03-31,171.14,171.4,170.88,171.28,771.11K,0.16%,0.5200000000000102,0.4000000000000057,0.12000000000000455,0.5200000000000102,0.0486734693877555,0.52609488134552,0.0111660720648278
320,2021-04-01,171.1,171.86,171.07,171.83,571.20K,0.32%,0.7900000000000205,0.5800000000000125,0.21000000000000796,0.7900000000000205,0.04964285714285767,0.5142074879476566,0.010413642037379486
321,2021-04-02,171.73,171.73,171.73,171.73,-,-0.06%,0.0,0.10000000000002274,0.10000000000002274,0.10000000000002274,0.046326530612245544,0.5131351598845991,0.009437698064978128
322,2021-04-06,171.55,171.89,171.32,171.68,595.43K,-0.03%,0.5699999999999932,0.1599999999999966,0.4099999999999966,0.5699999999999932,0.04739795918367401,0.5112793692382852,0.008065415072370897
323,2021-04-07,171.67,172.06,171.6,171.67,666.40K,-0.01%,0.46000000000000796,0.37999999999999545,0.0800000000000125,0.46000000000000796,0.04556122448979639,0.4886834747191869,0.00736563201642921
324,2021-04-08,171.67,172.12,171.63,171.89,573.51K,0.13%,0.4900000000000091,0.45000000000001705,0.03999999999999204,0.4900000000000091,0.043214285714286295,0.4124198223802255,0.007074080992814425
325,2021-04-09,171.98,172.07,171.15,171.37,734.48K,-0.30%,0.9199999999999875,0.18000000000000682,0.7399999999999807,0.9199999999999875,0.044285714285714754,0.3999512332935211,0.006729157170085512
326,2021-04-12,171.25,171.87,171.23,171.3,664.71K,-0.04%,0.6400000000000148,0.5,0.14000000000001478,0.6400000000000148,0.04459183673469436,0.4120999558704185,0.006182089946437374
327,2021-04-13,171.22,171.54,170.98,171.26,852.16K,-0.02%,0.5600000000000023,0.23999999999998067,0.3200000000000216,0.5600000000000023,0.04362244897959233,0.4256914220597391,0.005732248782204318
328,2021-04-14,171.57,171.62,170.66,170.87,748.30K,-0.23%,0.960000000000008,0.36000000000001364,0.5999999999999943,0.960000000000008,0.04586734693877599,0.4512668370752179,0.005077831382890741
329,2021-04-15,170.66,171.52,170.6,171.33,775.72K,0.27%,0.9200000000000159,0.6500000000000057,0.27000000000001023,0.9200000000000159,0.04795918367347,0.3521932848483552,0.004230873898858687
330,2021-04-16,171.28,171.31,170.77,170.91,647.84K,-0.25%,0.539999999999992,0.020000000000010232,0.5600000000000023,0.5600000000000023,0.04739795918367401,0.3354675268050206,0.002271045907545184
331,2021-04-19,170.94,171.07,170.17,170.48,819.39K,-0.25%,0.9000000000000057,0.1599999999999966,0.7400000000000091,0.9000000000000057,0.04744897959183723,0.4105316842078447,0.002234402390156642
332,2021-04-20,170.38,170.93,170.09,170.74,820.26K,0.15%,0.8400000000000034,0.45000000000001705,0.38999999999998636,0.8400000000000034,0.04709183673469441,0.43186536363775335,0.0019268023012332424
333,2021-04-21,170.82,171.12,170.61,170.88,697.04K,0.08%,0.5099999999999909,0.37999999999999545,0.12999999999999545,0.5099999999999909,0.047040816326531044,0.44697026476569074,0.0018228054465620367
334,2021-04-22,171.02,171.27,170.53,170.94,845.85K,0.04%,0.7400000000000091,0.3900000000000148,0.3499999999999943,0.7400000000000091,0.04678571428571466,0.4257333685550514,0.0015533004864800937
335,2021-04-23,171.02,171.13,170.67,170.83,617.36K,-0.06%,0.46000000000000796,0.18999999999999773,0.27000000000001023,0.46000000000000796,0.04862244897959213,0.41011456453815787,0.0016999012381868491
336,2021-04-26,170.75,170.95,170.46,170.83,576.13K,0.00%,0.4899999999999807,0.11999999999997613,0.37000000000000455,0.4899999999999807,0.048214285714285945,0.3885362783098131,0.0017569650962325147
337,2021-04-27,170.75,170.91,170.51,170.76,564.46K,-0.04%,0.4000000000000057,0.07999999999998408,0.3200000000000216,0.4000000000000057,0.04790816326530634,0.3595976078380937,0.0017962198581292583
338,2021-04-28,170.59,170.67,170.04,170.48,803.04K,-0.16%,0.6299999999999955,0.09000000000000341,0.7199999999999989,0.7199999999999989,0.04908163265306139,0.29034273040908726,0.001667532228906856
339,2021-04-29,170.61,170.64,169.66,169.88,929.25K,-0.35%,0.9799999999999898,0.1599999999999966,0.8199999999999932,0.9799999999999898,0.049387755102041,0.37598003805196234,0.0016205539575493242
340,2021-04-30,169.79,170.19,169.77,170.0,746.52K,0.07%,0.4199999999999875,0.3100000000000023,0.10999999999998522,0.4199999999999875,0.04826530612244902,0.4076985796771312,0.0014516131082850945
341,2021-05-03,169.98,170.34,169.47,170.16,611.31K,0.09%,0.8700000000000045,0.3400000000000034,0.5300000000000011,0.8700000000000045,0.04984693877551026,0.4032266834479364,0.0010873690064863207
342,2021-05-04,170.15,170.8,169.89,170.66,877.24K,0.29%,0.910000000000025,0.6400000000000148,0.27000000000001023,0.910000000000025,0.04959183673469402,0.3982599515563442,0.000997736762241168
343,2021-05-05,170.62,170.64,170.2,170.47,705.69K,-0.11%,0.4399999999999977,0.020000000000010232,0.46000000000000796,0.46000000000000796,0.047244897959183775,0.34553032977427206,0.0010281788110947574
344,2021-05-06,170.57,170.88,170.23,170.59,823.07K,0.07%,0.6500000000000057,0.4099999999999966,0.2400000000000091,0.6500000000000057,0.047704081632653175,0.33182479158497924,0.0010143983710046052
345,2021-05-07,170.43,170.98,170.2,170.47,1.00M,-0.07%,0.7800000000000011,0.38999999999998636,0.3900000000000148,0.7800000000000011,0.04709183673469397,0.3319977823348379,0.001037863706372882
346,2021-05-10,170.18,170.32,169.97,170.29,561.91K,-0.11%,0.3499999999999943,0.15000000000000568,0.5,0.5,0.04535714285714293,0.3338914741143572,0.0012530998311735988
347,2021-05-11,170.13,170.25,169.39,169.45,997.63K,-0.49%,0.8600000000000136,0.03999999999999204,0.9000000000000057,0.9000000000000057,0.04734693877551035,0.4215675874305803,0.0012374565738004213
348,2021-05-12,169.42,169.77,168.83,168.94,964.25K,-0.30%,0.9399999999999977,0.3200000000000216,0.6199999999999761,0.9399999999999977,0.048367346938775604,0.5494497747273707,0.001186047385182575
349,2021-05-13,168.8,169.08,168.59,168.89,801.72K,-0.03%,0.4900000000000091,0.14000000000001478,0.3499999999999943,0.4900000000000091,0.04852040816326541,0.6357866979402148,0.0011831980179788071
350,2021-05-14,169.02,169.21,168.77,168.98,739.61K,0.05%,0.4399999999999977,0.3200000000000216,0.11999999999997613,0.4399999999999977,0.04826530612244916,0.6711741393094708,0.0011835303948032636
351,2021-05-17,169.13,169.35,168.67,168.86,778.72K,-0.07%,0.6800000000000068,0.37000000000000455,0.3100000000000023,0.6800000000000068,0.0496938775510206,0.6975640503916307,0.0012507749633320605
352,2021-05-18,168.83,169.14,168.69,168.82,842.70K,-0.02%,0.44999999999998863,0.2799999999999727,0.17000000000001592,0.44999999999998863,0.04831632653061239,0.7256342432302332,0.0012290600216578885
353,2021-05-19,168.76,169.12,168.29,168.9,1.01M,0.05%,0.8300000000000125,0.30000000000001137,0.5300000000000011,0.8300000000000125,0.047551020408163516,0.7583628984316109,0.00119162366339827
354,2021-05-20,168.63,168.92,168.48,168.84,705.69K,-0.04%,0.4399999999999977,0.01999999999998181,0.4200000000000159,0.4399999999999977,0.047653061224490104,0.7833332553992314,0.0011956497543363126
355,2021-05-21,168.82,169.31,168.75,169.14,770.58K,0.18%,0.5600000000000023,0.46999999999999886,0.09000000000000341,0.5600000000000023,0.04607142857142887,0.7740488669038093,0.0011822971094883003
356,2021-05-24,169.18,169.41,169.02,169.32,465.55K,0.11%,0.38999999999998636,0.27000000000001023,0.11999999999997613,0.38999999999998636,0.04341836734693887,0.7019173114344786,0.0015457917039470807
357,2021-05-25,169.37,169.92,169.29,169.69,819.33K,0.22%,0.6299999999999955,0.5999999999999943,0.030000000000001137,0.6299999999999955,0.04428571428571432,0.6409608172379232,0.0017473164819338755
358,2021-05-26,169.88,170.4,169.69,170.29,872.00K,0.35%,0.710000000000008,0.710000000000008,0.0,0.710000000000008,0.04459183673469392,0.6007925168934777,0.0018611943169877284
359,2021-05-27,170.3,170.38,169.68,169.79,784.83K,-0.29%,0.6999999999999886,0.09000000000000341,0.6099999999999852,0.6999999999999886,0.04418367346938774,0.5259862531142097,0.0019950183333760237
360,2021-05-28,169.81,170.08,169.53,169.94,731.71K,0.09%,0.5500000000000114,0.29000000000002046,0.2599999999999909,0.5500000000000114,0.04443877551020412,0.48177157051600006,0.002056277634316415
361,2021-05-31,169.87,170.08,169.48,169.94,487.14K,0.00%,0.6000000000000227,0.14000000000001478,0.46000000000000796,0.6000000000000227,0.042908163265306255,0.5122949871409391,0.002267238830525642
362,2021-06-01,170.06,170.15,169.68,169.83,1.18M,-0.06%,0.46999999999999886,0.21000000000000796,0.2599999999999909,0.46999999999999886,0.04051020408163279,0.5180378237317446,0.0026564338457745204
363,2021-06-02,169.92,170.2,169.88,170.15,1.33M,0.19%,0.3199999999999932,0.3699999999999761,0.04999999999998295,0.3699999999999761,0.039897959183673434,0.5366793505233758,0.0029467577306695877
364,2021-06-03,170.17,170.2,169.81,169.94,1.17M,-0.12%,0.38999999999998636,0.04999999999998295,0.3400000000000034,0.38999999999998636,0.03964285714285705,0.53144474452847,0.003135526469568833
365,2021-06-04,169.9,170.43,169.84,170.33,753.54K,0.23%,0.5900000000000034,0.4900000000000091,0.09999999999999432,0.5900000000000034,0.03918367346938765,0.5336439114045632,0.0030565393616146953
366,2021-06-07,170.29,170.4,170.05,170.12,156.25K,-0.12%,0.3499999999999943,0.06999999999999318,0.28000000000000114,0.3499999999999943,0.03867346938775502,0.491997498433482,0.003037465266262607
367,2021-06-08,170.15,170.35,170.09,170.23,16.19K,0.06%,0.2599999999999909,0.22999999999998977,0.030000000000001137,0.2599999999999909,0.035765306122448784,0.4456240222810718,0.0033206666788430854
368,2021-06-09,172.11,172.85,172.08,172.56,715.68K,1.37%,0.7699999999999818,2.6200000000000045,1.8500000000000227,2.6200000000000045,0.046887755102040664,0.7895029038374898,0.0032295808094433757
369,2021-06-10,172.55,172.88,171.97,172.53,796.97K,-0.02%,0.9099999999999966,0.3199999999999932,0.5900000000000034,0.9099999999999966,0.048673469387754915,0.9738300955237881,0.003531761580710182
370,2021-06-11,172.87,173.16,172.79,172.88,570.97K,0.20%,0.37000000000000455,0.6299999999999955,0.2599999999999909,0.6299999999999955,0.04989795918367333,1.1396789600017885,0.004065194880384195
371,2021-06-14,172.91,173.04,172.52,172.64,440.45K,-0.14%,0.5199999999999818,0.1599999999999966,0.3599999999999852,0.5199999999999818,0.049336734693877345,1.230166834036306,0.004414040606926989
372,2021-06-15,172.62,172.8,172.25,172.32,686.03K,-0.19%,0.5500000000000114,0.160000000000025,0.38999999999998636,0.5500000000000114,0.04852040816326512,1.2841544873009263,0.004629942372436281
373,2021-06-16,172.3,172.66,171.91,172.53,555.13K,0.12%,0.75,0.3400000000000034,0.4099999999999966,0.75,0.048775510204081496,1.3035859249541129,0.0048424794467368465
374,2021-06-17,171.97,172.7,171.8,172.44,802.66K,-0.05%,0.8999999999999773,0.1699999999999875,0.7299999999999898,0.8999999999999773,0.05056122448979561,1.2979891464021915,0.005170555050233628
375,2021-06-18,172.47,172.88,172.36,172.6,826.46K,0.09%,0.5199999999999818,0.4399999999999977,0.07999999999998408,0.5199999999999818,0.05015306122448928,1.2753848805002017,0.005386031262839873
376,2021-06-21,172.69,173.03,171.93,172.16,770.50K,-0.25%,1.0999999999999943,0.4300000000000068,0.6699999999999875,1.0999999999999943,0.05336734693877497,1.1887783460535242,0.005695031768508304
377,2021-06-22,172.12,172.2,171.67,171.95,677.71K,-0.12%,0.5300000000000011,0.03999999999999204,0.4900000000000091,0.5300000000000011,0.05418367346938734,1.1057623793393117,0.0058593202992657965
378,2021-06-23,172.02,172.46,171.76,172.17,686.92K,0.13%,0.700000000000017,0.5100000000000193,0.18999999999999773,0.700000000000017,0.055765306122448725,0.9690507420465183,0.005951922925810232
379,2021-06-24,172.21,172.39,171.88,172.33,573.16K,0.09%,0.5099999999999909,0.21999999999999886,0.28999999999999204,0.5099999999999909,0.05535714285714254,0.8501738671572187,0.005707323234070613
380,2021-06-25,172.24,172.3,171.68,171.77,551.49K,-0.32%,0.6200000000000045,0.030000000000001137,0.6500000000000057,0.6500000000000057,0.05688775510204056,0.6430836597270606,0.005229727898503809
381,2021-06-28,171.79,172.34,171.71,172.26,496.38K,0.29%,0.6299999999999955,0.5699999999999932,0.060000000000002274,0.6299999999999955,0.058775510204081394,0.29282256563709097,0.003705814342756722
382,2021-06-29,172.25,172.33,171.86,172.07,666.53K,-0.11%,0.46999999999999886,0.0700000000000216,0.39999999999997726,0.46999999999999886,0.047806122448979325,0.2972483698994088,0.003616580946605312
383,2021-06-30,172.13,172.74,171.98,172.61,724.06K,0.31%,0.7600000000000193,0.6700000000000159,0.09000000000000341,0.7600000000000193,0.04704081632653046,0.3020743304224304,0.003755889020667984
384,2021-07-01,172.5,172.69,172.22,172.54,666.57K,-0.04%,0.46999999999999886,0.07999999999998408,0.3900000000000148,0.46999999999999886,0.046224489795918235,0.2667354535847825,0.004024315827158431
385,2021-07-02,172.62,173.19,172.54,173.09,692.35K,0.32%,0.6500000000000057,0.6500000000000057,0.0,0.6500000000000057,0.0468877551020408,0.3289543874342497,0.004181601234974268
386,2021-07-05,173.12,173.18,172.65,172.7,344.34K,-0.23%,0.5300000000000011,0.09000000000000341,0.4399999999999977,0.5300000000000011,0.04678571428571422,0.34208475269033656,0.004299149159690729
387,2021-07-06,172.72,173.65,172.49,173.6,753.36K,0.52%,1.1599999999999966,0.950000000000017,0.20999999999997954,1.1599999999999966,0.04887755102040808,0.47399227981038544,0.004294575627330027
388,2021-07-07,173.6,174.27,173.46,174.02,782.43K,0.24%,0.8100000000000023,0.6700000000000159,0.13999999999998636,0.8100000000000023,0.04841836734693882,0.6330290863593063,0.0043618883208656695
389,2021-07-08,174.16,174.77,174.09,174.34,892.13K,0.18%,0.6800000000000068,0.75,0.06999999999999318,0.75,0.04959183673469402,0.7919072123475092,0.004374620146028112
390,2021-07-09,174.16,174.32,173.87,173.9,552.53K,-0.25%,0.44999999999998863,0.020000000000010232,0.46999999999999886,0.46999999999999886,0.046377551020408324,0.8381248693984462,0.004498070826635496
391,2021-07-12,173.91,174.32,173.91,174.05,456.60K,0.09%,0.4099999999999966,0.4199999999999875,0.009999999999990905,0.4199999999999875,0.045816326530612336,0.8598699748375398,0.004546825312647626
392,2021-07-13,174.05,174.31,173.7,174.12,802.45K,0.04%,0.6100000000000136,0.2599999999999909,0.35000000000002274,0.6100000000000136,0.04535714285714293,0.879641535382368,0.004387455201839403
393,2021-07-14,173.72,174.49,173.7,174.34,612.53K,0.13%,0.7900000000000205,0.37000000000000455,0.4200000000000159,0.7900000000000205,0.04678571428571451,0.9078767041237545,0.004063313904207167
394,2021-07-15,174.55,174.9,174.45,174.58,623.77K,0.14%,0.45000000000001705,0.5600000000000023,0.10999999999998522,0.5600000000000023,0.046326530612245106,0.8667242866167577,0.0033398663406343995
395,2021-07-16,174.86,175.04,174.65,174.87,451.48K,0.17%,0.38999999999998636,0.45999999999997954,0.06999999999999318,0.45999999999997954,0.045459183673469516,0.8730711865039819,0.0012686403919593076
396,2021-07-19,175.15,175.72,175.02,175.52,742.94K,0.37%,0.6999999999999886,0.8499999999999943,0.15000000000000568,0.8499999999999943,0.04739795918367357,0.8854675303209569,0.0012528487020977235
397,2021-07-20,175.48,176.28,175.41,175.85,912.58K,0.19%,0.8700000000000045,0.7599999999999909,0.11000000000001364,0.8700000000000045,0.047959183673469415,0.9498733287439309,0.0012814952652084191
398,2021-07-21,175.77,176.11,175.41,175.53,755.38K,-0.18%,0.700000000000017,0.2600000000000193,0.4399999999999977,0.700000000000017,0.049132653061224614,0.9051491893299084,0.0013750933281197674
399,2021-07-22,175.54,176.15,175.24,175.94,695.78K,0.23%,0.9099999999999966,0.6200000000000045,0.28999999999999204,0.9099999999999966,0.050459183673469465,0.9269446443157837,0.0016173249188664307
400,2021-07-23,175.9,175.97,175.56,175.81,476.08K,-0.07%,0.4099999999999966,0.030000000000001137,0.37999999999999545,0.4099999999999966,0.04984693877551026,0.8225306033247096,0.0017196764644176565
401,2021-07-26,176.0,176.42,175.62,175.83,541.47K,0.01%,0.799999999999983,0.6099999999999852,0.18999999999999773,0.799999999999983,0.04801020408163264,0.7987242575253335,0.0016893639353260726
402,2021-07-27,175.88,176.37,175.82,176.26,503.70K,0.24%,0.5500000000000114,0.539999999999992,0.010000000000019327,0.5500000000000114,0.04668367346938779,0.8310459449610221,0.0016913777126131091
403,2021-07-28,176.27,176.66,176.2,176.41,628.19K,0.09%,0.46000000000000796,0.4000000000000057,0.060000000000002274,0.46000000000000796,0.045204081632653124,0.874719735334272,0.001683359128508288
404,2021-07-29,176.57,176.67,176.03,176.44,594.92K,0.02%,0.6399999999999864,0.2599999999999909,0.37999999999999545,0.6399999999999864,0.04607142857142858,0.8438611546635509,0.0016968147742606318
405,2021-07-30,176.54,176.73,176.29,176.57,584.90K,0.07%,0.4399999999999977,0.28999999999999204,0.15000000000000568,0.4399999999999977,0.04617346938775516,0.8023101945942844,0.0016773200342027881
406,2021-08-02,176.55,177.07,176.35,176.82,504.55K,0.14%,0.7199999999999989,0.5,0.21999999999999886,0.7199999999999989,0.046734693877551005,0.7479558222822987,0.0015991781589808228
407,2021-08-03,176.82,177.12,176.67,176.97,459.06K,0.08%,0.45000000000001705,0.30000000000001137,0.15000000000000568,0.45000000000001705,0.04499999999999997,0.6893411410826277,0.0017109379856561655
408,2021-08-04,177.01,177.52,176.85,176.94,661.16K,-0.02%,0.6700000000000159,0.5500000000000114,0.12000000000000455,0.6700000000000159,0.04556122448979595,0.6107462558286534,0.00175189027962518
409,2021-08-05,177.16,177.61,177.05,177.29,561.19K,0.20%,0.5600000000000023,0.6700000000000159,0.11000000000001364,0.6700000000000159,0.04663265306122471,0.5690458565096062,0.001693359533273452
410,2021-08-06,177.2,177.27,176.47,176.5,580.95K,-0.45%,0.8000000000000114,0.01999999999998181,0.8199999999999932,0.8199999999999932,0.046479591836734904,0.5244316651634126,0.0017030618929893394
411,2021-08-09,176.45,176.91,176.39,176.52,405.68K,0.01%,0.5200000000000102,0.4099999999999966,0.11000000000001364,0.5200000000000102,0.04469387755102065,0.5036269550843786,0.0018028008666670049
412,2021-08-10,176.6,176.95,176.41,176.59,451.13K,0.04%,0.539999999999992,0.4299999999999784,0.11000000000001364,0.539999999999992,0.04387755102040828,0.43513355281866023,0.0018499870765481638
413,2021-08-11,176.55,176.83,176.21,176.57,579.58K,-0.01%,0.6200000000000045,0.2400000000000091,0.37999999999999545,0.6200000000000045,0.042397959183673624,0.40518615989833734,0.0017866031171494786
414,2021-08-12,176.76,176.77,176.35,176.58,416.08K,0.01%,0.4200000000000159,0.20000000000001705,0.21999999999999886,0.4200000000000159,0.04244897959183699,0.34696882083934294,0.0016344435755394318
415,2021-08-13,176.52,176.8,176.29,176.64,394.18K,0.03%,0.5100000000000193,0.21999999999999886,0.29000000000002046,0.5100000000000193,0.040969387755102483,0.26884367776488244,0.001847577233379945
416,2021-08-16,176.86,177.07,176.48,176.8,468.51K,0.09%,0.5900000000000034,0.4300000000000068,0.1599999999999966,0.5900000000000034,0.041173469387755506,0.24638485039198532,0.002022403056688726
417,2021-08-17,176.75,177.24,176.68,176.8,510.27K,0.00%,0.5600000000000023,0.4399999999999977,0.12000000000000455,0.5600000000000023,0.04168367346938812,0.23421249860469345,0.0021471379404998884
418,2021-08-18,176.81,177.08,176.71,176.92,430.20K,0.07%,0.37000000000000455,0.28000000000000114,0.09000000000000341,0.37000000000000455,0.04030612244898006,0.22560906574554196,0.002322511139530952
419,2021-08-19,177.01,177.24,176.86,177.04,518.03K,0.07%,0.37999999999999545,0.3200000000000216,0.05999999999997385,0.37999999999999545,0.04000000000000046,0.2315404694822952,0.0024342059242379215
420,2021-08-20,177.02,177.22,176.99,177.15,318.42K,0.06%,0.22999999999998977,0.18000000000000682,0.04999999999998295,0.22999999999998977,0.03750000000000041,0.25140156572666084,0.0027047242039950708
