,Date,Open,High,Low,Close,Vol.,Change %,tr1,tr2,tr3,tr,atr
352,2021-05-18,168.83,169.14,168.69,168.82,842.70K,-0.02%,0.44999999999998863,0.2799999999999727,0.17000000000001592,0.44999999999998863,0.04831632653061239
353,2021-05-19,168.76,169.12,168.29,168.9,1.01M,0.05%,0.8300000000000125,0.30000000000001137,0.5300000000000011,0.8300000000000125,0.047551020408163516
354,2021-05-20,168.63,168.92,168.48,168.84,705.69K,-0.04%,0.4399999999999977,0.01999999999998181,0.4200000000000159,0.4399999999999977,0.047653061224490104
355,2021-05-21,168.82,169.31,168.75,169.14,770.58K,0.18%,0.5600000000000023,0.46999999999999886,0.09000000000000341,0.5600000000000023,0.04607142857142887
356,2021-05-24,169.18,169.41,169.02,169.32,465.55K,0.11%,0.38999999999998636,0.27000000000001023,0.11999999999997613,0.38999999999998636,0.04341836734693887
357,2021-05-25,169.37,169.92,169.29,169.69,819.33K,0.22%,0.6299999999999955,0.5999999999999943,0.030000000000001137,0.6299999999999955,0.04428571428571432
358,2021-05-26,169.88,170.4,169.69,170.29,872.00K,0.35%,0.710000000000008,0.710000000000008,0.0,0.710000000000008,0.04459183673469392
359,2021-05-27,170.3,170.38,169.68,169.79,784.83K,-0.29%,0.6999999999999886,0.09000000000000341,0.6099999999999852,0.6999999999999886,0.04418367346938774
360,2021-05-28,169.81,170.08,169.53,169.94,731.71K,0.09%,0.5500000000000114,0.29000000000002046,0.2599999999999909,0.5500000000000114,0.04443877551020412
361,2021-05-31,169.87,170.08,169.48,169.94,487.14K,0.00%,0.6000000000000227,0.14000000000001478,0.46000000000000796,0.6000000000000227,0.042908163265306255
362,2021-06-01,170.06,170.15,169.68,169.83,1.18M,-0.06%,0.46999999999999886,0.21000000000000796,0.2599999999999909,0.46999999999999886,0.04051020408163279
363,2021-06-02,169.92,170.2,169.88,170.15,1.33M,0.19%,0.3199999999999932,0.3699999999999761,0.04999999999998295,0.3699999999999761,0.039897959183673434
364,2021-06-03,170.17,170.2,169.81,169.94,1.17M,-0.12%,0.38999999999998636,0.04999999999998295,0.3400000000000034,0.38999999999998636,0.03964285714285705
365,2021-06-04,169.9,170.43,169.84,170.33,753.54K,0.23%,0.5900000000000034,0.4900000000000091,0.09999999999999432,0.5900000000000034,0.03918367346938765
366,2021-06-07,170.29,170.4,170.05,170.12,156.25K,-0.12%,0.3499999999999943,0.06999999999999318,0.28000000000000114,0.3499999999999943,0.03867346938775502
367,2021-06-08,170.15,170.35,170.09,170.23,16.19K,0.06%,0.2599999999999909,0.22999999999998977,0.030000000000001137,0.2599999999999909,0.035765306122448784
368,2021-06-09,172.11,172.85,172.08,172.56,715.68K,1.37%,0.7699999999999818,2.6200000000000045,1.8500000000000227,2.6200000000000045,0.046887755102040664
369,2021-06-10,172.55,172.88,171.97,172.53,796.97K,-0.02%,0.9099999999999966,0.3199999999999932,0.5900000000000034,0.9099999999999966,0.048673469387754915
370,2021-06-11,172.87,173.16,172.79,172.88,570.97K,0.20%,0.37000000000000455,0.6299999999999955,0.2599999999999909,0.6299999999999955,0.04989795918367333
371,2021-06-14,172.91,173.04,172.52,172.64,440.45K,-0.14%,0.5199999999999818,0.1599999999999966,0.3599999999999852,0.5199999999999818,0.049336734693877345
372,2021-06-15,172.62,172.8,172.25,172.32,686.03K,-0.19%,0.5500000000000114,0.160000000000025,0.38999999999998636,0.5500000000000114,0.04852040816326512
373,2021-06-16,172.3,172.66,171.91,172.53,555.13K,0.12%,0.75,0.3400000000000034,0.4099999999999966,0.75,0.048775510204081496
374,2021-06-17,171.97,172.7,171.8,172.44,802.66K,-0.05%,0.8999999999999773,0.1699999999999875,0.7299999999999898,0.8999999999999773,0.05056122448979561
375,2021-06-18,172.47,172.88,172.36,172.6,826.46K,0.09%,0.5199999999999818,0.4399999999999977,0.07999999999998408,0.5199999999999818,0.05015306122448928
376,2021-06-21,172.69,173.03,171.93,172.16,770.50K,-0.25%,1.0999999999999943,0.4300000000000068,0.6699999999999875,1.0999999999999943,0.05336734693877497
377,2021-06-22,172.12,172.2,171.67,171.95,677.71K,-0.12%,0.5300000000000011,0.03999999999999204,0.4900000000000091,0.5300000000000011,0.05418367346938734
378,2021-06-23,172.02,172.46,171.76,172.17,686.92K,0.13%,0.700000000000017,0.5100000000000193,0.18999999999999773,0.700000000000017,0.055765306122448725
379,2021-06-24,172.21,172.39,171.88,172.33,573.16K,0.09%,0.5099999999999909,0.21999999999999886,0.28999999999999204,0.5099999999999909,0.05535714285714254
380,2021-06-25,172.24,172.3,171.68,171.77,551.49K,-0.32%,0.6200000000000045,0.030000000000001137,0.6500000000000057,0.6500000000000057,0.05688775510204056
381,2021-06-28,171.79,172.34,171.71,172.26,496.38K,0.29%,0.6299999999999955,0.5699999999999932,0.060000000000002274,0.6299999999999955,0.058775510204081394
382,2021-06-29,172.25,172.33,171.86,172.07,666.53K,-0.11%,0.46999999999999886,0.0700000000000216,0.39999999999997726,0.46999999999999886,0.047806122448979325
383,2021-06-30,172.13,172.74,171.98,172.61,724.06K,0.31%,0.7600000000000193,0.6700000000000159,0.09000000000000341,0.7600000000000193,0.04704081632653046
384,2021-07-01,172.5,172.69,172.22,172.54,666.57K,-0.04%,0.46999999999999886,0.07999999999998408,0.3900000000000148,0.46999999999999886,0.046224489795918235
385,2021-07-02,172.62,173.19,172.54,173.09,692.35K,0.32%,0.6500000000000057,0.6500000000000057,0.0,0.6500000000000057,0.0468877551020408
386,2021-07-05,173.12,173.18,172.65,172.7,344.34K,-0.23%,0.5300000000000011,0.09000000000000341,0.4399999999999977,0.5300000000000011,0.04678571428571422
387,2021-07-06,172.72,173.65,172.49,173.6,753.36K,0.52%,1.1599999999999966,0.950000000000017,0.20999999999997954,1.1599999999999966,0.04887755102040808
388,2021-07-07,173.6,174.27,173.46,174.02,782.43K,0.24%,0.8100000000000023,0.6700000000000159,0.13999999999998636,0.8100000000000023,0.04841836734693882
389,2021-07-08,174.16,174.77,174.09,174.34,892.13K,0.18%,0.6800000000000068,0.75,0.06999999999999318,0.75,0.04959183673469402
390,2021-07-09,174.16,174.32,173.87,173.9,552.53K,-0.25%,0.44999999999998863,0.020000000000010232,0.46999999999999886,0.46999999999999886,0.046377551020408324
391,2021-07-12,173.91,174.32,173.91,174.05,456.60K,0.09%,0.4099999999999966,0.4199999999999875,0.009999999999990905,0.4199999999999875,0.045816326530612336
392,2021-07-13,174.05,174.31,173.7,174.12,802.45K,0.04%,0.6100000000000136,0.2599999999999909,0.35000000000002274,0.6100000000000136,0.04535714285714293
393,2021-07-14,173.72,174.49,173.7,174.34,612.53K,0.13%,0.7900000000000205,0.37000000000000455,0.4200000000000159,0.7900000000000205,0.04678571428571451
394,2021-07-15,174.55,174.9,174.45,174.58,623.77K,0.14%,0.45000000000001705,0.5600000000000023,0.10999999999998522,0.5600000000000023,0.046326530612245106
395,2021-07-16,174.86,175.04,174.65,174.87,451.48K,0.17%,0.38999999999998636,0.45999999999997954,0.06999999999999318,0.45999999999997954,0.045459183673469516
396,2021-07-19,175.15,175.72,175.02,175.52,742.94K,0.37%,0.6999999999999886,0.8499999999999943,0.15000000000000568,0.8499999999999943,0.04739795918367357
397,2021-07-20,175.48,176.28,175.41,175.85,912.58K,0.19%,0.8700000000000045,0.7599999999999909,0.11000000000001364,0.8700000000000045,0.047959183673469415
398,2021-07-21,175.77,176.11,175.41,175.53,755.38K,-0.18%,0.700000000000017,0.2600000000000193,0.4399999999999977,0.700000000000017,0.049132653061224614
399,2021-07-22,175.54,176.15,175.24,175.94,695.78K,0.23%,0.9099999999999966,0.6200000000000045,0.28999999999999204,0.9099999999999966,0.050459183673469465
400,2021-07-23,175.9,175.97,175.56,175.81,476.08K,-0.07%,0.4099999999999966,0.030000000000001137,0.37999999999999545,0.4099999999999966,0.04984693877551026
401,2021-07-26,176.0,176.42,175.62,175.83,541.47K,0.01%,0.799999999999983,0.6099999999999852,0.18999999999999773,0.799999999999983,0.04801020408163264
402,2021-07-27,175.88,176.37,175.82,176.26,503.70K,0.24%,0.5500000000000114,0.539999999999992,0.010000000000019327,0.5500000000000114,0.04668367346938779
403,2021-07-28,176.27,176.66,176.2,176.41,628.19K,0.09%,0.46000000000000796,0.4000000000000057,0.060000000000002274,0.46000000000000796,0.045204081632653124
404,2021-07-29,176.57,176.67,176.03,176.44,594.92K,0.02%,0.6399999999999864,0.2599999999999909,0.37999999999999545,0.6399999999999864,0.04607142857142858
405,2021-07-30,176.54,176.73,176.29,176.57,584.90K,0.07%,0.4399999999999977,0.28999999999999204,0.15000000000000568,0.4399999999999977,0.04617346938775516
406,2021-08-02,176.55,177.07,176.35,176.82,504.55K,0.14%,0.7199999999999989,0.5,0.21999999999999886,0.7199999999999989,0.046734693877551005
407,2021-08-03,176.82,177.12,176.67,176.97,459.06K,0.08%,0.45000000000001705,0.30000000000001137,0.15000000000000568,0.45000000000001705,0.04499999999999997
408,2021-08-04,177.01,177.52,176.85,176.94,661.16K,-0.02%,0.6700000000000159,0.5500000000000114,0.12000000000000455,0.6700000000000159,0.04556122448979595
409,2021-08-05,177.16,177.61,177.05,177.29,561.19K,0.20%,0.5600000000000023,0.6700000000000159,0.11000000000001364,0.6700000000000159,0.04663265306122471
410,2021-08-06,177.2,177.27,176.47,176.5,580.95K,-0.45%,0.8000000000000114,0.01999999999998181,0.8199999999999932,0.8199999999999932,0.046479591836734904
411,2021-08-09,176.45,176.91,176.39,176.52,405.68K,0.01%,0.5200000000000102,0.4099999999999966,0.11000000000001364,0.5200000000000102,0.04469387755102065
412,2021-08-10,176.6,176.95,176.41,176.59,451.13K,0.04%,0.539999999999992,0.4299999999999784,0.11000000000001364,0.539999999999992,0.04387755102040828
413,2021-08-11,176.55,176.83,176.21,176.57,579.58K,-0.01%,0.6200000000000045,0.2400000000000091,0.37999999999999545,0.6200000000000045,0.042397959183673624
414,2021-08-12,176.76,176.77,176.35,176.58,416.08K,0.01%,0.4200000000000159,0.20000000000001705,0.21999999999999886,0.4200000000000159,0.04244897959183699
415,2021-08-13,176.52,176.8,176.29,176.64,394.18K,0.03%,0.5100000000000193,0.21999999999999886,0.29000000000002046,0.5100000000000193,0.040969387755102483
416,2021-08-16,176.86,177.07,176.48,176.8,468.51K,0.09%,0.5900000000000034,0.4300000000000068,0.1599999999999966,0.5900000000000034,0.041173469387755506
417,2021-08-17,176.75,177.24,176.68,176.8,510.27K,0.00%,0.5600000000000023,0.4399999999999977,0.12000000000000455,0.5600000000000023,0.04168367346938812
418,2021-08-18,176.81,177.08,176.71,176.92,430.20K,0.07%,0.37000000000000455,0.28000000000000114,0.09000000000000341,0.37000000000000455,0.04030612244898006
419,2021-08-19,177.01,177.24,176.86,177.04,518.03K,0.07%,0.37999999999999545,0.3200000000000216,0.05999999999997385,0.37999999999999545,0.04000000000000046
420,2021-08-20,177.02,177.22,176.99,177.15,318.42K,0.06%,0.22999999999998977,0.18000000000000682,0.04999999999998295,0.22999999999998977,0.03750000000000041
421,2021-08-23,177.1,177.16,176.56,176.89,507.28K,-0.15%,0.5999999999999943,0.009999999999990905,0.5900000000000034,0.5999999999999943,0.03826530612244927
422,2021-08-24,176.93,177.08,176.66,176.83,518.08K,-0.03%,0.4200000000000159,0.19000000000002615,0.22999999999998977,0.4200000000000159,0.03698979591836764
423,2021-08-25,176.77,176.87,175.91,175.98,811.47K,-0.48%,0.960000000000008,0.03999999999999204,0.9200000000000159,0.960000000000008,0.03846938775510229
424,2021-08-26,175.91,176.14,175.71,175.93,736.49K,-0.03%,0.4299999999999784,0.1599999999999966,0.2699999999999818,0.4299999999999784,0.03647959183673487
425,2021-08-27,175.86,176.11,175.66,175.99,540.73K,0.03%,0.45000000000001705,0.18000000000000682,0.27000000000001023,0.45000000000001705,0.03612244897959205
426,2021-08-30,176.11,176.4,175.83,176.28,387.01K,0.16%,0.5699999999999932,0.4099999999999966,0.1599999999999966,0.5699999999999932,0.03627551020408185
427,2021-08-31,176.46,176.48,175.34,175.45,996.21K,-0.47%,1.1399999999999864,0.19999999999998863,0.9399999999999977,1.1399999999999864,0.03892857142857155
428,2021-09-01,175.35,175.5,174.98,175.23,1.14M,-0.13%,0.5200000000000102,0.05000000000001137,0.46999999999999886,0.5200000000000102,0.03943877551020418
429,2021-09-02,175.23,175.65,175.2,175.47,1.46M,0.14%,0.45000000000001705,0.4200000000000159,0.030000000000001137,0.45000000000001705,0.03913265306122458
430,2021-09-03,175.42,175.64,174.9,175.17,1.17M,-0.17%,0.7399999999999807,0.1699999999999875,0.5699999999999932,0.7399999999999807,0.039897959183673434
431,2021-09-06,175.09,175.27,174.9,175.25,512.63K,0.05%,0.37000000000000455,0.10000000000002274,0.2699999999999818,0.37000000000000455,0.03892857142857141
432,2021-09-07,175.1,175.18,174.36,174.49,186.56K,-0.43%,0.8199999999999932,0.06999999999999318,0.8899999999999864,0.8899999999999864,0.041581632653061106
433,2021-09-08,174.44,174.71,174.33,174.6,9.31K,0.06%,0.37999999999999545,0.21999999999999886,0.1599999999999966,0.37999999999999545,0.041581632653061106
434,2021-09-09,171.69,172.48,171.59,172.28,763.55K,-1.33%,0.8899999999999864,2.1200000000000045,3.009999999999991,3.009999999999991,0.055765306122448864
435,2021-09-10,172.44,172.46,171.71,171.88,521.58K,-0.23%,0.75,0.18000000000000682,0.5699999999999932,0.75,0.056530612244897874
436,2021-09-13,171.71,171.92,171.62,171.8,418.82K,-0.05%,0.29999999999998295,0.03999999999999204,0.2599999999999909,0.29999999999998295,0.05591836734693852
437,2021-09-14,171.7,172.12,171.33,171.91,807.83K,0.06%,0.789999999999992,0.3199999999999932,0.46999999999999886,0.789999999999992,0.05505102040816294
438,2021-09-15,171.86,172.07,171.34,171.57,727.41K,-0.20%,0.7299999999999898,0.1599999999999966,0.5699999999999932,0.7299999999999898,0.05658163265306095
439,2021-09-16,171.48,171.53,171.1,171.43,684.75K,-0.08%,0.4300000000000068,0.03999999999999204,0.46999999999999886,0.46999999999999886,0.056683673469387394
440,2021-09-17,171.2,171.32,170.81,171.0,675.36K,-0.25%,0.5099999999999909,0.11000000000001364,0.6200000000000045,0.6200000000000045,0.05693877551020377
441,2021-09-20,171.01,171.84,170.99,171.55,702.85K,0.32%,0.8499999999999943,0.8400000000000034,0.009999999999990905,0.8499999999999943,0.05545918367346912
442,2021-09-21,171.7,171.96,171.27,171.74,652.92K,0.11%,0.6899999999999977,0.4099999999999966,0.28000000000000114,0.6899999999999977,0.05632653061224457
443,2021-09-22,171.69,171.93,171.41,171.74,584.54K,0.00%,0.5200000000000102,0.18999999999999773,0.3300000000000125,0.5200000000000102,0.056683673469387394
444,2021-09-23,171.67,171.72,170.6,170.7,905.35K,-0.61%,1.1200000000000045,0.020000000000010232,1.1400000000000148,1.1400000000000148,0.058724489795918176
445,2021-09-24,170.59,170.62,170.14,170.3,803.94K,-0.23%,0.4800000000000182,0.07999999999998408,0.5600000000000023,0.5600000000000023,0.0596938775510202
446,2021-09-27,170.33,170.68,169.73,170.17,786.12K,-0.08%,0.950000000000017,0.37999999999999545,0.5700000000000216,0.950000000000017,0.05999999999999995
447,2021-09-28,170.25,170.31,169.48,169.86,943.32K,-0.18%,0.8300000000000125,0.14000000000001478,0.6899999999999977,0.8300000000000125,0.06229591836734698
448,2021-09-29,169.65,170.32,169.61,170.15,737.21K,0.17%,0.7099999999999795,0.45999999999997954,0.25,0.7099999999999795,0.0505612244897959
449,2021-09-30,170.12,170.19,169.56,169.82,942.18K,-0.19%,0.6299999999999955,0.03999999999999204,0.5900000000000034,0.6299999999999955,0.049948979591836695
450,2021-10-01,170.03,170.53,169.92,170.22,781.48K,0.24%,0.6100000000000136,0.710000000000008,0.09999999999999432,0.710000000000008,0.052040816326530695
451,2021-10-04,170.45,170.55,169.92,170.11,604.57K,-0.06%,0.6300000000000239,0.3300000000000125,0.30000000000001137,0.6300000000000239,0.051224489795918614
452,2021-10-05,170.17,170.39,169.64,169.66,704.30K,-0.26%,0.75,0.2799999999999727,0.4700000000000273,0.75,0.051326530612245194
453,2021-10-06,169.63,169.91,169.12,169.65,923.81K,-0.01%,0.789999999999992,0.25,0.539999999999992,0.789999999999992,0.052959183673469655
454,2021-10-07,169.53,170.0,169.4,169.71,706.34K,0.04%,0.5999999999999943,0.3499999999999943,0.25,0.5999999999999943,0.05285714285714307
455,2021-10-08,169.55,169.69,169.11,169.22,832.29K,-0.29%,0.5799999999999841,0.020000000000010232,0.5999999999999943,0.5999999999999943,0.05158163265306144
456,2021-10-11,169.1,169.11,168.57,168.78,547.63K,-0.26%,0.5400000000000205,0.10999999999998522,0.6500000000000057,0.6500000000000057,0.05137755102040842
457,2021-10-12,168.83,169.0,168.21,168.41,1.07M,-0.22%,0.789999999999992,0.21999999999999886,0.5699999999999932,0.789999999999992,0.052755102040816494
458,2021-10-13,168.34,169.12,168.31,168.94,1.13M,0.31%,0.8100000000000023,0.710000000000008,0.09999999999999432,0.8100000000000023,0.05107142857142867
459,2021-10-14,168.86,169.92,168.64,169.65,984.02K,0.42%,1.2800000000000011,0.9799999999999898,0.30000000000001137,1.2800000000000011,0.05474489795918376
460,2021-10-15,169.84,169.84,169.17,169.56,670.47K,-0.05%,0.6700000000000159,0.18999999999999773,0.4800000000000182,0.6700000000000159,0.053316326530612336
461,2021-10-18,169.22,169.3,168.64,169.11,913.62K,-0.27%,0.660000000000025,0.2599999999999909,0.9200000000000159,0.9200000000000159,0.053775510204081736
462,2021-10-19,169.08,169.48,168.34,168.54,846.46K,-0.34%,1.1399999999999864,0.3699999999999761,0.7700000000000102,1.1399999999999864,0.05596938775510218
463,2021-10-20,168.26,168.87,168.08,168.71,678.20K,0.10%,0.789999999999992,0.3300000000000125,0.45999999999997954,0.789999999999992,0.056785714285714405
464,2021-10-21,168.5,168.8,167.92,168.25,722.50K,-0.27%,0.8800000000000239,0.09000000000000341,0.7900000000000205,0.8800000000000239,0.057653061224489995
465,2021-10-22,167.9,168.55,167.84,168.28,758.78K,0.02%,0.710000000000008,0.30000000000001137,0.4099999999999966,0.710000000000008,0.058061224489796046
466,2021-10-25,168.44,168.68,168.07,168.65,583.71K,0.22%,0.6100000000000136,0.4000000000000057,0.21000000000000796,0.6100000000000136,0.05734693877551039
467,2021-10-26,168.56,168.97,168.4,168.69,630.95K,0.02%,0.5699999999999932,0.3199999999999932,0.25,0.5699999999999932,0.05622448979591856
468,2021-10-27,168.78,169.83,168.51,169.54,958.58K,0.50%,1.3200000000000216,1.1400000000000148,0.18000000000000682,1.3200000000000216,0.059897959183673806
469,2021-10-28,169.61,169.65,168.29,169.06,1.27M,-0.28%,1.3600000000000136,0.11000000000001364,1.25,1.3600000000000136,0.06377551020408206
470,2021-10-29,168.95,168.98,167.71,168.12,1.35M,-0.56%,1.2699999999999818,0.0800000000000125,1.3499999999999943,1.3499999999999943,0.06734693877551058
471,2021-11-01,168.18,168.56,167.69,168.15,740.86K,0.02%,0.8700000000000045,0.4399999999999977,0.4300000000000068,0.8700000000000045,0.06775510204081676
472,2021-11-02,168.39,169.36,168.31,169.33,875.01K,0.70%,1.0500000000000114,1.210000000000008,0.1599999999999966,1.210000000000008,0.06979591836734741
473,2021-11-03,169.25,169.7,168.98,169.34,803.10K,0.01%,0.7199999999999989,0.3699999999999761,0.35000000000002274,0.7199999999999989,0.06693877551020454
474,2021-11-04,169.17,170.33,169.03,170.21,894.29K,0.51%,1.3000000000000114,0.9900000000000091,0.3100000000000023,1.3000000000000114,0.07015306122449023
475,2021-11-05,170.16,171.24,170.06,171.07,850.91K,0.51%,1.1800000000000068,1.0300000000000011,0.15000000000000568,1.1800000000000068,0.07147959183673509
476,2021-11-08,171.1,171.12,170.43,170.69,556.85K,-0.22%,0.6899999999999977,0.05000000000001137,0.6399999999999864,0.6899999999999977,0.06918367346938821
477,2021-11-09,170.6,171.44,170.52,171.25,709.92K,0.33%,0.9199999999999875,0.75,0.1699999999999875,0.9199999999999875,0.06984693877551063
478,2021-11-10,171.26,171.38,170.27,170.69,843.97K,-0.33%,1.1099999999999852,0.12999999999999545,0.9799999999999898,1.1099999999999852,0.07102040816326553
479,2021-11-11,170.41,170.87,170.21,170.42,582.16K,-0.16%,0.6599999999999966,0.18000000000000682,0.47999999999998977,0.6599999999999966,0.07076530612244915
480,2021-11-12,170.5,171.07,170.32,170.85,676.53K,0.25%,0.75,0.6500000000000057,0.09999999999999432,0.75,0.07147959183673479
481,2021-11-15,171.01,171.4,170.42,170.75,628.91K,-0.06%,0.9800000000000182,0.5500000000000114,0.4300000000000068,0.9800000000000182,0.0735714285714288
482,2021-11-16,170.54,170.86,170.36,170.77,618.97K,0.01%,0.5,0.11000000000001364,0.38999999999998636,0.5,0.06938775510204094
483,2021-11-17,170.62,170.97,170.55,170.77,537.00K,0.00%,0.4199999999999875,0.19999999999998863,0.21999999999999886,0.4199999999999875,0.06459183673469386
484,2021-11-18,170.94,171.38,170.88,171.24,640.49K,0.28%,0.5,0.6099999999999852,0.10999999999998522,0.6099999999999852,0.06081632653061218
485,2021-11-19,171.21,172.42,171.0,172.32,891.76K,0.63%,1.4199999999999875,1.1799999999999784,0.2400000000000091,1.4199999999999875,0.06362244897959168
486,2021-11-22,172.19,172.57,171.53,171.77,644.23K,-0.32%,1.039999999999992,0.25,0.789999999999992,1.039999999999992,0.0627551020408161
487,2021-11-23,171.68,171.7,170.56,170.81,784.69K,-0.56%,1.1399999999999864,0.0700000000000216,1.210000000000008,1.210000000000008,0.06525510204081614
488,2021-11-24,170.74,171.18,170.31,170.54,793.13K,-0.16%,0.8700000000000045,0.37000000000000455,0.5,0.8700000000000045,0.0630612244897957
489,2021-11-25,170.6,171.06,170.6,170.98,349.08K,0.26%,0.46000000000000796,0.5200000000000102,0.060000000000002274,0.5200000000000102,0.0596938775510202
490,2021-11-26,171.19,172.46,171.14,172.34,879.09K,0.80%,1.3200000000000216,1.4800000000000182,0.1599999999999966,1.4800000000000182,0.06372448979591827
491,2021-11-29,172.03,172.38,171.65,172.02,671.18K,-0.19%,0.7299999999999898,0.03999999999999204,0.6899999999999977,0.7299999999999898,0.06275510204081623
492,2021-11-30,171.99,172.71,171.84,172.37,1.02M,0.20%,0.8700000000000045,0.6899999999999977,0.18000000000000682,0.8700000000000045,0.06153061224489797
493,2021-12-01,172.19,172.59,171.63,172.07,1.05M,-0.17%,0.960000000000008,0.21999999999999886,0.7400000000000091,0.960000000000008,0.06306122448979598
494,2021-12-02,172.47,173.06,172.12,172.75,1.42M,0.40%,0.9399999999999977,0.9900000000000091,0.05000000000001137,0.9900000000000091,0.0642857142857144
495,2021-12-03,172.83,173.14,172.41,172.77,1.12M,0.01%,0.7299999999999898,0.38999999999998636,0.3400000000000034,0.7299999999999898,0.06301020408163263
496,2021-12-06,172.92,173.01,172.6,172.91,662.45K,0.08%,0.4099999999999966,0.23999999999998067,0.17000000000001592,0.4099999999999966,0.06255102040816322
497,2021-12-07,172.69,172.79,172.27,172.53,117.81K,-0.22%,0.5199999999999818,0.12000000000000455,0.6399999999999864,0.6399999999999864,0.06367346938775505
498,2021-12-08,172.54,172.96,172.4,172.86,8.24K,0.19%,0.5600000000000023,0.4300000000000068,0.12999999999999545,0.5600000000000023,0.06341836734693881
499,2021-12-09,173.59,174.31,173.44,174.19,464.44K,0.77%,0.8700000000000045,1.4499999999999886,0.5799999999999841,1.4499999999999886,0.06357142857142861
500,2021-12-10,174.13,174.27,173.78,174.24,448.42K,0.03%,0.4900000000000091,0.0800000000000125,0.4099999999999966,0.4900000000000091,0.06076530612244911
501,2021-12-13,173.91,174.7,173.89,174.68,359.93K,0.25%,0.8100000000000023,0.45999999999997954,0.35000000000002274,0.8100000000000023,0.05872448979591847
502,2021-12-14,174.64,174.75,174.18,174.46,394.66K,-0.13%,0.5699999999999932,0.06999999999999318,0.5,0.5699999999999932,0.05719387755102045
503,2021-12-15,174.39,174.56,174.04,174.32,403.49K,-0.08%,0.5200000000000102,0.09999999999999432,0.4200000000000159,0.5200000000000102,0.05719387755102045
504,2021-12-16,174.09,174.44,173.43,174.05,667.66K,-0.15%,1.009999999999991,0.12000000000000455,0.8899999999999864,1.009999999999991,0.05479591836734684
505,2021-12-17,174.25,174.66,174.08,174.43,405.41K,0.22%,0.5799999999999841,0.6099999999999852,0.030000000000001137,0.6099999999999852,0.054183673469387635
506,2021-12-20,174.74,174.94,174.09,174.42,403.16K,-0.01%,0.8499999999999943,0.5099999999999909,0.3400000000000034,0.8499999999999943,0.05408163265306105
507,2021-12-21,174.23,174.44,173.23,173.31,476.94K,-0.64%,1.210000000000008,0.020000000000010232,1.1899999999999977,1.210000000000008,0.05535714285714268
508,2021-12-22,173.47,173.52,172.77,173.14,362.64K,-0.10%,0.75,0.21000000000000796,0.539999999999992,0.75,0.05413265306122427
509,2021-12-23,173.17,173.19,172.28,172.43,371.68K,-0.41%,0.9099999999999966,0.05000000000001137,0.8599999999999852,0.9099999999999966,0.05505102040816308
510,2021-12-24,172.54,172.54,172.54,172.54,-,0.06%,0.0,0.10999999999998522,0.10999999999998522,0.10999999999998522,0.05352040816326507
511,2021-12-27,172.48,172.64,172.08,172.41,180.06K,-0.08%,0.5599999999999739,0.09999999999999432,0.45999999999997954,0.5599999999999739,0.05311224489795887
512,2021-12-28,172.36,172.47,172.09,172.36,189.53K,-0.03%,0.37999999999999545,0.060000000000002274,0.3199999999999932,0.37999999999999545,0.05219387755102006
513,2021-12-29,172.31,172.42,171.31,171.51,325.49K,-0.49%,1.1099999999999852,0.05999999999997385,1.0500000000000114,1.1099999999999852,0.05045918367346903
514,2021-12-30,171.42,171.79,171.31,171.37,314.73K,-0.08%,0.47999999999998977,0.28000000000000114,0.19999999999998863,0.47999999999998977,0.050408163265305665
515,2022-01-03,171.36,171.53,170.55,170.74,492.41K,-0.37%,0.9799999999999898,0.1599999999999966,0.8199999999999932,0.9799999999999898,0.05127551020408111
516,2022-01-04,170.69,171.17,170.5,170.81,717.15K,0.04%,0.6699999999999875,0.4299999999999784,0.2400000000000091,0.6699999999999875,0.051785714285713734
517,2022-01-05,170.75,170.93,170.53,170.75,639.22K,-0.04%,0.4000000000000057,0.12000000000000455,0.28000000000000114,0.4000000000000057,0.05117346938775453
518,2022-01-06,170.53,170.61,169.95,170.34,762.90K,-0.24%,0.660000000000025,0.13999999999998636,0.8000000000000114,0.8000000000000114,0.05010204081632606
519,2022-01-07,170.45,170.53,169.88,170.0,613.34K,-0.20%,0.6500000000000057,0.18999999999999773,0.46000000000000796,0.6500000000000057,0.05030612244897923
520,2022-01-10,169.96,170.21,169.71,169.96,679.20K,-0.02%,0.5,0.21000000000000796,0.28999999999999204,0.5,0.04852040816326497
521,2022-01-11,169.92,170.2,169.57,169.79,771.35K,-0.10%,0.6299999999999955,0.23999999999998067,0.3900000000000148,0.6299999999999955,0.045561224489795514
522,2022-01-12,169.87,170.51,169.74,170.22,800.92K,0.25%,0.7699999999999818,0.7199999999999989,0.04999999999998295,0.7699999999999818,0.045663265306121956
523,2022-01-13,170.08,171.0,169.86,170.71,722.58K,0.29%,1.1399999999999864,0.7800000000000011,0.3599999999999852,1.1399999999999864,0.046836734693877
524,2022-01-14,170.83,170.95,169.87,170.08,708.78K,-0.37%,1.079999999999984,0.23999999999998067,0.8400000000000034,1.079999999999984,0.051785714285713734
525,2022-01-17,169.8,169.92,169.53,169.65,377.17K,-0.25%,0.38999999999998636,0.160000000000025,0.5500000000000114,0.5500000000000114,0.051734693877550655
526,2022-01-18,169.67,169.81,169.31,169.57,737.05K,-0.05%,0.5,0.1599999999999966,0.3400000000000034,0.5,0.05234693877550987
527,2022-01-19,169.3,169.54,168.95,169.38,772.80K,-0.11%,0.5900000000000034,0.030000000000001137,0.6200000000000045,0.6200000000000045,0.04984693877550996
